V	17.0
G	Smileys & Emotion
S	face-smiling
E	1F918	sign of the horns	1	1F918 1F3FB|1F918 1F3FC|1F918 1F3FD|1F918 1F3FE|1F918 1F3FF
E	1F919	call me hand	1	1F919 1F3FB|1F919 1F3FC|1F919 1F3FD|1F919 1F3FE|1F919 1F3FF
S	hand-single-finger
E	1F448	backhand index pointing left	1	1F448 1F3FB|1F448 1F3FC|1F448 1F3FD|1F448 1F3FE|1F448 1F3FF
E	1F449	backhand index pointing right	1	1F449 1F3FB|1F449 1F3FC|1F449 1F3FD|1F449 1F3FE|1F449 1F3FF
E	1F446	backhand index pointing up	1	1F446 1F3FB|1F446 1F3FC|1F446 1F3FD|1F446 1F3FE|1F446 1F3FF
E	1F595	middle finger	1	1F595 1F3FB|1F595 1F3FC|1F595 1F3FD|1F595 1F3FE|1F595 1F3FF
E	1F447	backhand index pointing down	1	1F447 1F3FB|1F447 1F3FC|1F447 1F3FD|1F447 1F3FE|1F447 1F3FF
E	261D FE0F	index pointing up	1	261D 1F3FB|261D 1F3FC|261D 1F3FD|261D 1F3FE|261D 1F3FF
E	1FAF5	index pointing at the viewer	1	1FAF5 1F3FB|1FAF5 1F3FC|1FAF5 1F3FD|1FAF5 1F3FE|1FAF5 1F3FF
S	hand-fingers-closed
E	1F44D	thumbs up	1	1F44D 1F3FB|1F44D 1F3FC|1F44D 1F3FD|1F44D 1F3FE|1F44D 1F3FF
E	1F44E	thumbs down	1	1F44E 1F3FB|1F44E 1F3FC|1F44E 1F3FD|1F44E 1F3FE|1F44E 1F3FF
E	270A	raised fist	1	270A 1F3FB|270A 1F3FC|270A 1F3FD|270A 1F3FE|270A 1F3FF
E	1F44A	oncoming fist	1	1F44A 1F3FB|1F44A 1F3FC|1F44A 1F3FD|1F44A 1F3FE|1F44A 1F3FF
E	1F91B	left-facing fist	1	1F91B 1F3FB|1F91B 1F3FC|1F91B 1F3FD|1F91B 1F3FE|1F91B 1F3FF
E	1F91C	right-facing fist	1	1F91C 1F3FB|1F91C 1F3FC|1F91C 1F3FD|1F91C 1F3FE|1F91C 1F3FF
S	hands
E	1F44F	clapping hands	1	1F44F 1F3FB|1F44F 1F3FC|1F44F 1F3FD|1F44F 1F3FE|1F44F 1F3FF
E	1F64C	raising hands	1	1F64C 1F3FB|1F64C 1F3FC|1F64C 1F3FD|1F64C 1F3FE|1F64C 1F3FF
E	1FAF6	heart hands	1	1FAF6 1F3FB|1FAF6 1F3FC|1FAF6 1F3FD|1FAF6 1F3FE|1FAF6 1F3FF
E	1F450	open hands	1	1F450 1F3FB|1F450 1F3FC|1F450 1F3FD|1F450 1F3FE|1F450 1F3FF
E	1F932	palms up together	1	1F932 1F3FB|1F932 1F3FC|1F932 1F3FD|1F932 1F3FE|1F932 1F3FF
E	1F91D	handshake	2	1F91D 1F3FB|1F91D 1F3FC|1F91D 1F3FD|1F91D 1F3FE|1F91D 1F3FF|1FAF1 1F3FB 200D 1FAF2 1F3FC|1FAF1 1F3FB 200D 1FAF2 1F3FD|1FAF1 1F3FB 200D 1FAF2 1F3FE|1FAF1 1F3FB 200D 1FAF2 1F3FF|1FAF1 1F3FC 200D 1FAF2 1F3FB|1FAF1 1F3FC 200D 1FAF2 1F3FD|1FAF1 1F3FC 200D 1FAF2 1F3FE|1FAF1 1F3FC 200D 1FAF2 1F3FF|1FAF1 1F3FD 200D 1FAF2 1F3FB|1FAF1 1F3FD 200D 1FAF2 1F3FC|1FAF1 1F3FD 200D 1FAF2 1F3FE|1FAF1 1F3FD 200D 1FAF2 1F3FF|1FAF1 1F3FE 200D 1FAF2 1F3FB|1FAF1 1F3FE 200D 1FAF2 1F3FC|1FAF1 1F3FE 200D 1FAF2 1F3FD|1FAF1 1F3FE 200D 1FAF2 1F3FF|1FAF1 1F3FF 200D 1FAF2 1F3FB|1FAF1 1F3FF 200D 1FAF2 1F3FC|1FAF1 1F3FF 200D 1FAF2 1F3FD|1FAF1 1F3FF 200D 1FAF2 1F3FE
E	1F64F	folded hands	1	1F64F 1F3FB|1F64F 1F3FC|1F64F 1F3FD|1F64F 1F3FE|1F64F 1F3FF
S	hand-prop
E	270D FE0F	writing hand	1	270D 1F3FB|270D 1F3FC|270D 1F3FD|270D 1F3FE|270D 1F3FF
E	1F485	nail polish	1	1F485 1F3FB|1F485 1F3FC|1F485 1F3FD|1F485 1F3FE|1F485 1F3FF
E	1F933	selfie	1	1F933 1F3FB|1F933 1F3FC|1F933 1F3FD|1F933 1F3FE|1F933 1F3FF
S	body-parts
E	1F4AA	flexed biceps	1	1F4AA 1F3FB|1F4AA 1F3FC|1F4AA 1F3FD|1F4AA 1F3FE|1F4AA 1F3FF
E	1F9BE	mechanical arm	0	
E	1F9BF	mechanical leg	0	
E	1F9B5	leg	1	1F9B5 1F3FB|1F9B5 1F3FC|1F9B5 1F3FD|1F9B5 1F3FE|1F9B5 1F3FF
E	1F9B6	foot	1	1F9B6 1F3FB|1F9B6 1F3FC|1F9B6 1F3FD|1F9B6 1F3FE|1F9B6 1F3FF
E	1F442	ear	1	1F442 1F3FB|1F442 1F3FC|1F442 1F3FD|1F442 1F3FE|1F442 1F3FF
E	1F9BB	ear with hearing aid	1	1F9BB 1F3FB|1F9BB 1F3FC|1F9BB 1F3FD|1F9BB 1F3FE|1F9BB 1F3FF
E	1F443	nose	1	1F443 1F3FB|1F443 1F3FC|1F443 1F3FD|1F443 1F3FE|1F443 1F3FF
E	1F9E0	brain	0	
E	1FAC0	anatomical heart	0	
E	1FAC1	lungs	0	
E	1F9B7	tooth	0	
E	1F9B4	bone	0	
E	1F440	eyes	0	
E	1F441 FE0F	eye	0	
E	1F445	tongue	0	
E	1F444	mouth	0	
E	1FAE6	biting lip	0	
S	person
E	1F476	baby	1	1F476 1F3FB|1F476 1F3FC|1F476 1F3FD|1F476 1F3FE|1F476 1F3FF
E	1F9D2	child	1	1F9D2 1F3FB|1F9D2 1F3FC|1F9D2 1F3FD|1F9D2 1F3FE|1F9D2 1F3FF
E	1F466	boy	1	1F466 1F3FB|1F466 1F3FC|1F466 1F3FD|1F466 1F3FE|1F466 1F3FF
E	1F467	girl	1	1F467 1F3FB|1F467 1F3FC|1F467 1F3FD|1F467 1F3FE|1F467 1F3FF
E	1F9D1	person	1	1F9D1 1F3FB|1F9D1 1F3FC|1F9D1 1F3FD|1F9D1 1F3FE|1F9D1 1F3FF
E	1F471	person: blond hair	0	
E	1F471 1F3FB	person: light skin tone, blond hair	0	
E	1F471 1F3FC	person: medium-light skin tone, blond hair	0	
E	1F471 1F3FD	person: medium skin tone, blond hair	0	
E	1F471 1F3FE	person: medium-dark skin tone, blond hair	0	
E	1F471 1F3FF	person: dark skin tone, blond hair	0	
E	1F468	man	1	1F468 1F3FB|1F468 1F3FC|1F468 1F3FD|1F468 1F3FE|1F468 1F3FF
E	1F9D4	person: beard	0	
E	1F9D4 1F3FB	person: light skin tone, beard	0	
E	1F9D4 1F3FC	person: medium-light skin tone, beard	0	
E	1F9D4 1F3FD	person: medium skin tone, beard	0	
E	1F9D4 1F3FE	person: medium-dark skin tone, beard	0	
E	1F9D4 1F3FF	person: dark skin tone, beard	0	
E	1F9D4 200D 2642 FE0F	man: beard	0	
E	1F9D4 1F3FB 200D 2642 FE0F	man: light skin tone, beard	0	
E	1F9D4 1F3FC 200D 2642 FE0F	man: medium-light skin tone, beard	0	
E	1F9D4 1F3FD 200D 2642 FE0F	man: medium skin tone, beard	0	
E	1F9D4 1F3FE 200D 2642 FE0F	man: medium-dark skin tone, beard	0	
E	1F9D4 1F3FF 200D 2642 FE0F	man: dark skin tone, beard	0	
E	1F9D4 200D 2640 FE0F	woman: beard	0	
E	1F9D4 1F3FB 200D 2640 FE0F	woman: light skin tone, beard	0	
E	1F9D4 1F3FC 200D 2640 FE0F	woman: medium-light skin tone, beard	0	
E	1F9D4 1F3FD 200D 2640 FE0F	woman: medium skin tone, beard	0	
E	1F9D4 1F3FE 200D 2640 FE0F	woman: medium-dark skin tone, beard	0	
E	1F9D4 1F3FF 200D 2640 FE0F	woman: dark skin tone, beard	0	
E	1F468 200D 1F9B0	man: red hair	0	
E	1F468 1F3FB 200D 1F9B0	man: light skin tone, red hair	0	
E	1F468 1F3FC 200D 1F9B0	man: medium-light skin tone, red hair	0	
E	1F468 1F3FD 200D 1F9B0	man: medium skin tone, red hair	0	
E	1F468 1F3FE 200D 1F9B0	man: medium-dark skin tone, red hair	0	
E	1F468 1F3FF 200D 1F9B0	man: dark skin tone, red hair	0	
E	1F468 200D 1F9B1	man: curly hair	0	
E	1F468 1F3FB 200D 1F9B1	man: light skin tone, curly hair	0	
E	1F468 1F3FC 200D 1F9B1	man: medium-light skin tone, curly hair	0	
E	1F468 1F3FD 200D 1F9B1	man: medium skin tone, curly hair	0	
E	1F468 1F3FE 200D 1F9B1	man: medium-dark skin tone, curly hair	0	
E	1F468 1F3FF 200D 1F9B1	man: dark skin tone, curly hair	0	
E	1F468 200D 1F9B3	man: white hair	0	
E	1F468 1F3FB 200D 1F9B3	man: light skin tone, white hair	0	
E	1F468 1F3FC 200D 1F9B3	man: medium-light skin tone, white hair	0	
E	1F468 1F3FD 200D 1F9B3	man: medium skin tone, white hair	0	
E	1F468 1F3FE 200D 1F9B3	man: medium-dark skin tone, white hair	0	
E	1F468 1F3FF 200D 1F9B3	man: dark skin tone, white hair	0	
E	1F468 200D 1F9B2	man: bald	0	
E	1F468 1F3FB 200D 1F9B2	man: light skin tone, bald	0	
E	1F468 1F3FC 200D 1F9B2	man: medium-light skin tone, bald	0	
E	1F468 1F3FD 200D 1F9B2	man: medium skin tone, bald	0	
E	1F468 1F3FE 200D 1F9B2	man: medium-dark skin tone, bald	0	
E	1F468 1F3FF 200D 1F9B2	man: dark skin tone, bald	0	
E	1F469	woman	1	1F469 1F3FB|1F469 1F3FC|1F469 1F3FD|1F469 1F3FE|1F469 1F3FF
E	1F469 200D 1F9B0	woman: red hair	0	
E	1F469 1F3FB 200D 1F9B0	woman: light skin tone, red hair	0	
E	1F469 1F3FC 200D 1F9B0	woman: medium-light skin tone, red hair	0	
E	1F469 1F3FD 200D 1F9B0	woman: medium skin tone, red hair	0	
E	1F469 1F3FE 200D 1F9B0	woman: medium-dark skin tone, red hair	0	
E	1F469 1F3FF 200D 1F9B0	woman: dark skin tone, red hair	0	
E	1F9D1 200D 1F9B0	person: red hair	0	
E	1F9D1 1F3FB 200D 1F9B0	person: light skin tone, red hair	0	
E	1F9D1 1F3FC 200D 1F9B0	person: medium-light skin tone, red hair	0	
E	1F9D1 1F3FD 200D 1F9B0	person: medium skin tone, red hair	0	
E	1F9D1 1F3FE 200D 1F9B0	person: medium-dark skin tone, red hair	0	
E	1F9D1 1F3FF 200D 1F9B0	person: dark skin tone, red hair	0	
E	1F469 200D 1F9B1	woman: curly hair	0	
E	1F469 1F3FB 200D 1F9B1	woman: light skin tone, curly hair	0	
E	1F469 1F3FC 200D 1F9B1	woman: medium-light skin tone, curly hair	0	
E	1F469 1F3FD 200D 1F9B1	woman: medium skin tone, curly hair	0	
E	1F469 1F3FE 200D 1F9B1	woman: medium-dark skin tone, curly hair	0	
E	1F469 1F3FF 200D 1F9B1	woman: dark skin tone, curly hair	0	
E	1F9D1 200D 1F9B1	person: curly hair	0	
E	1F9D1 1F3FB 200D 1F9B1	person: light skin tone, curly hair	0	
E	1F9D1 1F3FC 200D 1F9B1	person: medium-light skin tone, curly hair	0	
E	1F9D1 1F3FD 200D 1F9B1	person: medium skin tone, curly hair	0	
E	1F9D1 1F3FE 200D 1F9B1	person: medium-dark skin tone, curly hair	0	
E	1F9D1 1F3FF 200D 1F9B1	person: dark skin tone, curly hair	0	
E	1F469 200D 1F9B3	woman: white hair	0	
E	1F469 1F3FB 200D 1F9B3	woman: light skin tone, white hair	0	
E	1F469 1F3FC 200D 1F9B3	woman: medium-light skin tone, white hair	0	
E	1F469 1F3FD 200D 1F9B3	woman: medium skin tone, white hair	0	
E	1F469 1F3FE 200D 1F9B3	woman: medium-dark skin tone, white hair	0	
E	1F469 1F3FF 200D 1F9B3	woman: dark skin tone, white hair	0	
E	1F9D1 200D 1F9B3	person: white hair	0	
E	1F9D1 1F3FB 200D 1F9B3	person: light skin tone, white hair	0	
E	1F9D1 1F3FC 200D 1F9B3	person: medium-light skin tone, white hair	0	
E	1F9D1 1F3FD 200D 1F9B3	person: medium skin tone, white hair	0	
E	1F9D1 1F3FE 200D 1F9B3	person: medium-dark skin tone, white hair	0	
E	1F9D1 1F3FF 200D 1F9B3	person: dark skin tone, white hair	0	
E	1F469 200D 1F9B2	woman: bald	0	
E	1F469 1F3FB 200D 1F9B2	woman: light skin tone, bald	0	
E	1F469 1F3FC 200D 1F9B2	woman: medium-light skin tone, bald	0	
E	1F469 1F3FD 200D 1F9B2	woman: medium skin tone, bald	0	
E	1F469 1F3FE 200D 1F9B2	woman: medium-dark skin tone, bald	0	
E	1F469 1F3FF 200D 1F9B2	woman: dark skin tone, bald	0	
E	1F9D1 200D 1F9B2	person: bald	0	
E	1F9D1 1F3FB 200D 1F9B2	person: light skin tone, bald	0	
E	1F9D1 1F3FC 200D 1F9B2	person: medium-light skin tone, bald	0	
E	1F9D1 1F3FD 200D 1F9B2	person: medium skin tone, bald	0	
E	1F9D1 1F3FE 200D 1F9B2	person: medium-dark skin tone, bald	0	
E	1F9D1 1F3FF 200D 1F9B2	person: dark skin tone, bald	0	
E	1F471 200D 2640 FE0F	woman: blond hair	0	
E	1F471 1F3FB 200D 2640 FE0F	woman: light skin tone, blond hair	0	
E	1F471 1F3FC 200D 2640 FE0F	woman: medium-light skin tone, blond hair	0	
E	1F471 1F3FD 200D 2640 FE0F	woman: medium skin tone, blond hair	0	
E	1F471 1F3FE 200D 2640 FE0F	woman: medium-dark skin tone, blond hair	0	
E	1F471 1F3FF 200D 2640 FE0F	woman: dark skin tone, blond hair	0	
E	1F471 200D 2642 FE0F	man: blond hair	0	
E	1F471 1F3FB 200D 2642 FE0F	man: light skin tone, blond hair	0	
E	1F471 1F3FC 200D 2642 FE0F	man: medium-light skin tone, blond hair	0	
E	1F471 1F3FD 200D 2642 FE0F	man: medium skin tone, blond hair	0	
E	1F471 1F3FE 200D 2642 FE0F	man: medium-dark skin tone, blond hair	0	
E	1F471 1F3FF 200D 2642 FE0F	man: dark skin tone, blond hair	0	
E	1F9D3	older person	1	1F9D3 1F3FB|1F9D3 1F3FC|1F9D3 1F3FD|1F9D3 1F3FE|1F9D3 1F3FF
E	1F474	old man	1	1F474 1F3FB|1F474 1F3FC|1F474 1F3FD|1F474 1F3FE|1F474 1F3FF
E	1F475	old woman	1	1F475 1F3FB|1F475 1F3FC|1F475 1F3FD|1F475 1F3FE|1F475 1F3FF
S	person-gesture
E	1F64D	person frowning	1	1F64D 1F3FB|1F64D 1F3FC|1F64D 1F3FD|1F64D 1F3FE|1F64D 1F3FF
E	1F64D 200D 2642 FE0F	man frowning	1	1F64D 1F3FB 200D 2642 FE0F|1F64D 1F3FC 200D 2642 FE0F|1F64D 1F3FD 200D 2642 FE0F|1F64D 1F3FE 200D 2642 FE0F|1F64D 1F3FF 200D 2642 FE0F
E	1F64D 200D 2640 FE0F	woman frowning	1	1F64D 1F3FB 200D 2640 FE0F|1F64D 1F3FC 200D 2640 FE0F|1F64D 1F3FD 200D 2640 FE0F|1F64D 1F3FE 200D 2640 FE0F|1F64D 1F3FF 200D 2640 FE0F
E	1F64E	person pouting	1	1F64E 1F3FB|1F64E 1F3FC|1F64E 1F3FD|1F64E 1F3FE|1F64E 1F3FF
E	1F64E 200D 2642 FE0F	man pouting	1	1F64E 1F3FB 200D 2642 FE0F|1F64E 1F3FC 200D 2642 FE0F|1F64E 1F3FD 200D 2642 FE0F|1F64E 1F3FE 200D 2642 FE0F|1F64E 1F3FF 200D 2642 FE0F
E	1F64E 200D 2640 FE0F	woman pouting	1	1F64E 1F3FB 200D 2640 FE0F|1F64E 1F3FC 200D 2640 FE0F|1F64E 1F3FD 200D 2640 FE0F|1F64E 1F3FE 200D 2640 FE0F|1F64E 1F3FF 200D 2640 FE0F
E	1F645	person gesturing NO	1	1F645 1F3FB|1F645 1F3FC|1F645 1F3FD|1F645 1F3FE|1F645 1F3FF
E	1F645 200D 2642 FE0F	man gesturing NO	1	1F645 1F3FB 200D 2642 FE0F|1F645 1F3FC 200D 2642 FE0F|1F645 1F3FD 200D 2642 FE0F|1F645 1F3FE 200D 2642 FE0F|1F645 1F3FF 200D 2642 FE0F
E	1F645 200D 2640 FE0F	woman gesturing NO	1	1F645 1F3FB 200D 2640 FE0F|1F645 1F3FC 200D 2640 FE0F|1F645 1F3FD 200D 2640 FE0F|1F645 1F3FE 200D 2640 FE0F|1F645 1F3FF 200D 2640 FE0F
E	1F646	person gesturing OK	1	1F646 1F3FB|1F646 1F3FC|1F646 1F3FD|1F646 1F3FE|1F646 1F3FF
E	1F646 200D 2642 FE0F	man gesturing OK	1	1F646 1F3FB 200D 2642 FE0F|1F646 1F3FC 200D 2642 FE0F|1F646 1F3FD 200D 2642 FE0F|1F646 1F3FE 200D 2642 FE0F|1F646 1F3FF 200D 2642 FE0F
E	1F646 200D 2640 FE0F	woman gesturing OK	1	1F646 1F3FB 200D 2640 FE0F|1F646 1F3FC 200D 2640 FE0F|1F646 1F3FD 200D 2640 FE0F|1F646 1F3FE 200D 2640 FE0F|1F646 1F3FF 200D 2640 FE0F
E	1F481	person tipping hand	1	1F481 1F3FB|1F481 1F3FC|1F481 1F3FD|1F481 1F3FE|1F481 1F3FF
E	1F481 200D 2642 FE0F	man tipping hand	1	1F481 1F3FB 200D 2642 FE0F|1F481 1F3FC 200D 2642 FE0F|1F481 1F3FD 200D 2642 FE0F|1F481 1F3FE 200D 2642 FE0F|1F481 1F3FF 200D 2642 FE0F
E	1F481 200D 2640 FE0F	woman tipping hand	1	1F481 1F3FB 200D 2640 FE0F|1F481 1F3FC 200D 2640 FE0F|1F481 1F3FD 200D 2640 FE0F|1F481 1F3FE 200D 2640 FE0F|1F481 1F3FF 200D 2640 FE0F
E	1F64B	person raising hand	1	1F64B 1F3FB|1F64B 1F3FC|1F64B 1F3FD|1F64B 1F3FE|1F64B 1F3FF
E	1F64B 200D 2642 FE0F	man raising hand	1	1F64B 1F3FB 200D 2642 FE0F|1F64B 1F3FC 200D 2642 FE0F|1F64B 1F3FD 200D 2642 FE0F|1F64B 1F3FE 200D 2642 FE0F|1F64B 1F3FF 200D 2642 FE0F
E	1F64B 200D 2640 FE0F	woman raising hand	1	1F64B 1F3FB 200D 2640 FE0F|1F64B 1F3FC 200D 2640 FE0F|1F64B 1F3FD 200D 2640 FE0F|1F64B 1F3FE 200D 2640 FE0F|1F64B 1F3FF 200D 2640 FE0F
E	1F9CF	deaf person	1	1F9CF 1F3FB|1F9CF 1F3FC|1F9CF 1F3FD|1F9CF 1F3FE|1F9CF 1F3FF
